INSEE_COM,C,5;NOM_COM,C,50;long_centr,N,11,7;lat_centro,N,11,7;INSEE_DEP,C,3;commune_ac,N,1,0;date_mod2,C,24
42280;Saint-Régis-du-Coin;4,4553759;45,2894045;42;1;2018/01/01 00:00:00.000
12259;Sanvensa;2,0399848;44,2844562;12;1;2018/01/01 00:00:00.000
12150;Monteils;1,9880016;44,2654035;12;1;2018/01/01 00:00:00.000
12281;Toulonjac;1,9994871;44,3809953;12;1;2018/01/01 00:00:00.000
12217;Sainte-Croix;1,9681986;44,4141253;12;1;2018/01/01 00:00:00.000
40296;Seignosse;-1,398404;43,7024696;40;1;2018/01/01 00:00:00.000
37127;Le Liège;1,1098583;47,2286436;37;1;2018/01/01 00:00:00.000
12068;Colombiès;2,3275287;44,3434911;12;1;2018/01/01 00:00:00.000
32139;Gaudonville;0,8460259;43,8847929;32;1;2018/01/01 00:00:00.000
12300;Villefranche-de-Rouergue;2,0309606;44,3498758;12;1;2018/01/01 00:00:00.000
12024;Belcastel;2,3304264;44,3940229;12;1;2018/01/01 00:00:00.000
12199;Rignac;2,2927522;44,4038892;12;1;2018/01/01 00:00:00.000
12205;La Rouquette;1,9744992;44,3099459;12;1;2018/01/01 00:00:00.000
68327;Stetten;7,419025;47,6238437;68;1;2018/01/01 00:00:00.000
12059;Castanet;2,3080625;44,2928165;12;1;2018/01/01 00:00:00.000
12032;Boussac;2,3771007;44,2958797;12;1;2018/01/01 00:00:00.000
12159;Morlhon-le-Haut;2,0817318;44,321653;12;1;2018/01/01 00:00:00.000
81072;Crespin;2,3057572;44,0467192;81;1;2018/01/01 00:00:00.000
71540;Torcy;4,4456032;46,7659219;71;1;2018/01/01 00:00:00.000
71354;Poisson;4,1331711;46,3813097;71;1;2018/01/01 00:00:00.000
12136;Maleville;2,1034295;44,3997434;12;1;2018/01/01 00:00:00.000
12263;Savignac;1,9584242;44,3602757;12;1;2018/01/01 00:00:00.000
81079;Dénat;2,2028025;43,839826;81;1;2018/01/01 00:00:00.000
15260;Vieillevie;2,4338325;44,6519532;15;1;2018/01/01 00:00:00.000
12273;Soulages-Bonneval;2,7747694;44,6769726;12;1;2018/01/01 00:00:00.000
12268;Sénergues;2,4631082;44,6056889;12;1;2018/01/01 00:00:00.000
12103;Florentin-la-Capelle;2,6445593;44,6392464;12;1;2018/01/01 00:00:00.000
30005;Aiguèze;4,5170783;44,3165522;30;1;2018/01/01 00:00:00.000
12094;Entraygues-sur-Truyère;2,5784587;44,6545471;12;1;2018/01/01 00:00:00.000
15134;Montsalvy;2,4943111;44,6957181;15;1;2018/01/01 00:00:00.000
12172;Le Nayrac;2,6697174;44,6054178;12;1;2018/01/01 00:00:00.000
27695;Villez-sur-le-Neubourg;0,8598213;49,1468644;27;1;2018/01/01 00:00:00.000
15029;Cassaniouze;2,3808655;44,6738774;15;1;2018/01/01 00:00:00.000
16325;Saint-Gourson;0,312087;45,9523357;16;1;2018/01/01 00:00:00.000
70146;Chaux-lès-Port;6,0452933;47,7159142;70;1;2018/01/01 00:00:00.000
12088;Curières;2,89199;44,6494987;12;1;2018/01/01 00:00:00.000
54297;Laneuveville-aux-Bois;6,646129;48,6225144;54;1;2018/01/01 00:00:00.000
12110;Golinhac;2,5871661;44,5956001;12;1;2018/01/01 00:00:00.000
12093;Le Fel;2,5175824;44,6697377;12;1;2018/01/01 00:00:00.000
12119;Laguiole;2,8673574;44,6942844;12;1;2018/01/01 00:00:00.000
12064;Le Cayrol;2,7838081;44,5856238;12;1;2018/01/01 00:00:00.000
12156;Montpeyroux;2,7827716;44,6351127;12;1;2018/01/01 00:00:00.000
02055;Beaumé;4,1519469;49,820842;02;1;2018/01/01 00:00:00.000
01017;Argis;5,4825933;45,9335047;01;1;2018/01/01 00:00:00.000
12209;Saint-Amans-des-Cots;2,6909969;44,687235;12;1;2018/01/01 00:00:00.000
46207;Montredon;2,1848949;44,6127036;46;1;2018/01/01 00:00:00.000
12074;Condom-d'Aubrac;2,8815812;44,6058316;12;1;2018/01/01 00:00:00.000
15133;Montmurat;2,200326;44,6314288;15;1;2018/01/01 00:00:00.000
46272;Saint-Jean-Mirabel;2,1078273;44,6327262;46;1;2018/01/01 00:00:00.000
46015;Bagnac-sur-Célé;2,1487407;44,6625184;46;1;2018/01/01 00:00:00.000
01041;Bettant;5,3659795;45,9377205;01;1;2018/01/01 00:00:00.000
68037;Biltzheim;7,3696989;47,96244;68;1;2018/01/01 00:00:00.000
46174;Linac;2,1172694;44,6761157;46;1;2018/01/01 00:00:00.000
12030;Bouillac;2,1741108;44,5732038;12;1;2018/01/01 00:00:00.000
46131;Grèzes;1,8237816;44,6204169;46;1;2018/01/01 00:00:00.000
12101;Flagnac;2,264841;44,5934046;12;1;2018/01/01 00:00:00.000
29176;Plonévez-Porzay;-4,2392925;48,1274966;29;1;2018/01/01 00:00:00.000
52447;Saint-Ciergues;5,2568794;47,8809767;52;1;2018/01/01 00:00:00.000
46051;Cambes;1,9265196;44,6215633;46;1;2018/01/01 00:00:00.000
46168;Lentillac-Saint-Blaise;2,1179201;44,5889233;46;1;2018/01/01 00:00:00.000
30033;Beauvoisin;4,3224648;43,6959887;30;1;2018/01/01 00:00:00.000
46108;Fons;1,9529477;44,6603379;46;1;2018/01/01 00:00:00.000
46180;Lunan;2,0846062;44,6104992;46;1;2018/01/01 00:00:00.000
21542;Saint-Bernard;5,0235292;47,1596197;21;1;2018/01/01 00:00:00.000
10198;Lirey;4,0388949;48,1600254;10;1;2018/01/01 00:00:00.000
46111;Fourmagnac;1,9806881;44,6656265;46;1;2018/01/01 00:00:00.000
46021;Béduer;1,9275037;44,5712391;46;1;2018/01/01 00:00:00.000
46237;Reyrevignes;1,9117122;44,6453973;46;1;2018/01/01 00:00:00.000
12010;Arques;2,7934998;44,3213949;12;1;2018/01/01 00:00:00.000
46085;Cuzac;2,1441397;44,5804692;46;1;2018/01/01 00:00:00.000
46055;Capdenac;2,0671851;44,5844744;46;1;2018/01/01 00:00:00.000
46052;Camboulit;1,9533307;44,5994619;46;1;2018/01/01 00:00:00.000
46093;Espagnac-Sainte-Eulalie;1,8605962;44,5925455;46;1;2018/01/01 00:00:00.000
79145;Lageon;-0,2490957;46,7303172;79;1;2018/01/01 00:00:00.000
82062;Finhan;1,2195117;43,9126428;82;1;2018/01/01 00:00:00.000
12052;Capdenac-Gare;2,0688674;44,5602063;12;1;2018/01/01 00:00:00.000
01085;La Chapelle-du-Châtelard;5,0217664;46,0734078;01;1;2018/01/01 00:00:00.000
65463;Viella;0,0252624;42,8714402;65;1;2018/01/01 00:00:00.000
68025;Bendorf;7,278448;47,4843212;68;1;2018/01/01 00:00:00.000
46176;Livernon;1,8449605;44,64735;46;1;2018/01/01 00:00:00.000
46053;Camburat;1,9990944;44,6448311;46;1;2018/01/01 00:00:00.000
15066;Le Falgoux;2,6385737;45,14505;15;1;2018/01/01 00:00:00.000
46266;Saint-Félix;2,1132194;44,6123155;46;1;2018/01/01 00:00:00.000
15181;Saint-Constant-Fournoulès;2,2575171;44,6848963;15;1;2018/01/01 00:00:00.000
76737;Vibeuf;0,9126469;49,6891871;76;1;2018/01/01 00:00:00.000
08268;Maisoncelle-et-Villers;4,9182162;49,5904653;08;1;2018/01/01 00:00:00.000
02041;Autreville;3,2366614;49,5856951;02;1;2018/01/01 00:00:00.000
46133;Issepts;1,9166486;44,6772603;46;1;2018/01/01 00:00:00.000
15242;Le Trioulou;2,1911911;44,6708429;15;1;2018/01/01 00:00:00.000
12028;Boisse-Penchot;2,2116044;44,5812106;12;1;2018/01/01 00:00:00.000
01383;Saint-Paul-de-Varax;5,127602;46,0955419;01;1;2018/01/01 00:00:00.000
12130;Livinhac-le-Haut;2,216533;44,5969743;12;1;2018/01/01 00:00:00.000
46100;Faycelles;1,9921464;44,5658024;46;1;2018/01/01 00:00:00.000
74272;Sillingy;6,0280672;45,9489261;74;1;2018/01/01 00:00:00.000
02212;Condren;3,2766843;49,6368515;02;1;2018/01/01 00:00:00.000
64431;Os-Marsillon;-0,6125618;43,3892102;64;1;2018/01/01 00:00:00.000
58146;Lucenay-lès-Aix;3,4919791;46,6980495;58;1;2018/01/01 00:00:00.000
42095;Firminy;4,2887354;45,3788466;42;1;2018/01/01 00:00:00.000
46165;Lavergne;1,7661594;44,8018947;46;1;2018/01/01 00:00:00.000
46009;Assier;1,8742982;44,6721505;46;1;2018/01/01 00:00:00.000
29006;Bénodet;-4,0760587;47,8784173;29;1;2018/01/01 00:00:00.000
25274;Glay;6,8942512;47,4041121;25;1;2018/01/01 00:00:00.000
87047;Compreignac;1,2816473;45,9974016;87;1;2018/01/01 00:00:00.000
80667;Remaugies;2,6687323;49,6267048;80;1;2018/01/01 00:00:00.000
46035;Boussac;1,919337;44,5958201;46;1;2018/01/01 00:00:00.000
46039;Brengues;1,8335076;44,5777781;46;1;2018/01/01 00:00:00.000
12158;Montsalès;1,9759166;44,4857013;12;1;2018/01/01 00:00:00.000
12104;Foissac;2,0084833;44,5062512;12;1;2018/01/01 00:00:00.000
12227;Saint-Igest;2,0903896;44,4456718;12;1;2018/01/01 00:00:00.000
12289;Valzergues;2,2211867;44,5056163;12;1;2018/01/01 00:00:00.000
12252;Salles-Courbatiès;2,085413;44,4810994;12;1;2018/01/01 00:00:00.000
12016;Auzits;2,3221638;44,499721;12;1;2018/01/01 00:00:00.000
12012;Asprières;2,138425;44,5551601;12;1;2018/01/01 00:00:00.000
02807;Villequier-Aumont;3,1983411;49,6605272;02;1;2018/01/01 00:00:00.000
12256;Salvagnac-Cajarc;1,8717018;44,4546075;12;1;2018/01/01 00:00:00.000
12305;Viviez;2,221014;44,5561486;12;1;2018/01/01 00:00:00.000
12013;Aubin;2,2563316;44,5320391;12;1;2018/01/01 00:00:00.000
46289;Saint-Pierre-Toirac;1,9542055;44,5362367;46;1;2018/01/01 00:00:00.000
68051;Breitenbach-Haut-Rhin;7,105248;48,010804;68;1;2018/01/01 00:00:00.000
30148;Liouc;3,983616;43,8901291;30;1;2018/01/01 00:00:00.000
14758;Villons-les-Buissons;-0,4115389;49,2362989;14;1;2018/01/01 00:00:00.000
46129;Gréalou;1,8765457;44,5419312;46;1;2018/01/01 00:00:00.000
86132;Liglet;1,083733;46,5064071;86;1;2018/01/01 00:00:00.000
37039;Bridoré;1,0786718;47,0366658;37;1;2018/01/01 00:00:00.000
37108;Ferrière-sur-Beaulieu;1,0480845;47,1458342;37;1;2018/01/01 00:00:00.000
18019;Azy;2,7104768;47,1918991;18;1;2018/01/01 00:00:00.000
12100;Firmi;2,3252915;44,5472637;12;1;2018/01/01 00:00:00.000
36153;Paulnay;1,1496378;46,861868;36;1;2018/01/01 00:00:00.000
12170;Naussac;2,0969025;44,5073178;12;1;2018/01/01 00:00:00.000
12175;Ols-et-Rinhodes;1,94738;44,4613767;12;1;2018/01/01 00:00:00.000
36016;Bélâbre;1,1619315;46,5556169;36;1;2018/01/01 00:00:00.000
46198;Montbrun;1,9034415;44,5114001;46;1;2018/01/01 00:00:00.000
12007;Ambeyrac;1,9355474;44,4940433;12;1;2018/01/01 00:00:00.000
12261;Saujac;1,9017396;44,4785426;12;1;2018/01/01 00:00:00.000
46045;Cajarc;1,8385969;44,4940247;46;1;2018/01/01 00:00:00.000
46157;Larroque-Toirac;1,9324791;44,5205123;46;1;2018/01/01 00:00:00.000
12003;Les Albres;2,1799376;44,5402811;12;1;2018/01/01 00:00:00.000
12053;La Capelle-Balaguier;1,9256331;44,4392254;12;1;2018/01/01 00:00:00.000
12083;Cransac;2,2871959;44,5188163;12;1;2018/01/01 00:00:00.000
12111;Goutrens;2,3661592;44,4387982;12;1;2018/01/01 00:00:00.000
46056;Carayac;1,9230396;44,5422818;46;1;2018/01/01 00:00:00.000
46227;Promilhanes;1,8295816;44,3763615;46;1;2018/01/01 00:00:00.000
82137;Parisot;1,8661754;44,262;82;1;2018/01/01 00:00:00.000
46294;Saint-Sulpice;1,7952249;44,5791046;46;1;2018/01/01 00:00:00.000
46154;Laramière;1,8704815;44,3595984;46;1;2018/01/01 00:00:00.000
82147;Puylagarde;1,8463788;44,3063103;82;1;2018/01/01 00:00:00.000
46155;Larnagol;1,7775727;44,4881502;46;1;2018/01/01 00:00:00.000
34264;Saint-Jean-de-Buèges;3,6048519;43,8342804;34;1;2018/01/01 00:00:00.000
46173;Limogne-en-Quercy;1,7783176;44,3964977;46;1;2018/01/01 00:00:00.000
82082;Lacapelle-Livron;1,7900895;44,2722018;82;1;2018/01/01 00:00:00.000
46230;Puyjourdes;1,8556758;44,4021271;46;1;2018/01/01 00:00:00.000
46094;Espédaillac;1,7753256;44,6314837;46;1;2018/01/01 00:00:00.000
36145;Obterre;1,0628184;46,9073797;36;1;2018/01/01 00:00:00.000
46183;Marcilhac-sur-Célé;1,773824;44,5437806;46;1;2018/01/01 00:00:00.000
46333;Vidaillac;1,8192378;44,3460078;46;1;2018/01/01 00:00:00.000
64046;Armendarits;-1,1615161;43,2991474;64;1;2018/01/01 00:00:00.000
04006;Allos;6,6266331;44,2618802;04;1;2018/01/01 00:00:00.000
46229;Puybrun;1,7867705;44,9208606;46;1;2018/01/01 00:00:00.000
12197;Réquista;2,5490788;44,0318665;12;1;2018/01/01 00:00:00.000
81052;Cambon;2,2231604;43,911428;81;1;2018/01/01 00:00:00.000
12183;Plaisance;2,562687;43,9298839;12;1;2018/01/01 00:00:00.000
81077;Curvalle;2,5078176;43,9112954;81;1;2018/01/01 00:00:00.000
81186;Moularès;2,2853289;44,0770164;81;1;2018/01/01 00:00:00.000
81167;Miolles;2,551309;43,8779097;81;1;2018/01/01 00:00:00.000
40209;Ondres;-1,4541969;43,5660377;40;1;2018/01/01 00:00:00.000
81317;Villefranche-d'Albigeois;2,3229643;43,8920262;81;1;2018/01/01 00:00:00.000
81183;Mont-Roc;2,3761808;43,8060261;81;1;2018/01/01 00:00:00.000
12276;Tauriac-de-Naucelle;2,3235928;44,1453834;12;1;2018/01/01 00:00:00.000
81306;Valderiès;2,2317177;44,0186425;81;1;2018/01/01 00:00:00.000
12207;Rullac-Saint-Cirq;2,4775578;44,1190085;12;1;2018/01/01 00:00:00.000
02078;Besmé;3,1633115;49,5340484;02;1;2018/01/01 00:00:00.000
12041;Cabanès;2,2932465;44,19101;12;1;2018/01/01 00:00:00.000
12045;Camboulazet;2,4467012;44,2228555;12;1;2018/01/01 00:00:00.000
54332;Maidières;6,0355814;48,8963438;54;1;2018/01/01 00:00:00.000
12278;Tayrac;2,2429064;44,2035738;12;1;2018/01/01 00:00:00.000
12023;La Bastide-Solages;2,5243576;43,9500627;12;1;2018/01/01 00:00:00.000
12262;Sauveterre-de-Rouergue;2,3148444;44,2471515;12;1;2018/01/01 00:00:00.000
81190;Mouzieys-Teulet;2,2726053;43,8780224;81;1;2018/01/01 00:00:00.000
82129;Montgaillard;0,87821;43,9302585;82;1;2018/01/01 00:00:00.000
32084;Castéron;0,868543;43,9031018;32;1;2018/01/01 00:00:00.000
53263;Thubœuf;-0,4541321;48,4960708;53;1;2018/01/01 00:00:00.000
81018;Arthès;2,2259277;43,9641447;81;1;2018/01/01 00:00:00.000
81203;Paulinet;2,4390401;43,847469;81;1;2018/01/01 00:00:00.000
40301;Siest;-1,1335762;43,6495895;40;1;2018/01/01 00:00:00.000
82190;Verdun-sur-Garonne;1,2279172;43,8493289;82;1;2018/01/01 00:00:00.000
81013;Andouque;2,3027443;44,0080891;81;1;2018/01/01 00:00:00.000
81264;Saint-Michel-Labadié;2,4275456;44,0068049;81;1;2018/01/01 00:00:00.000
12019;Balaguier-sur-Rance;2,5765305;43,895968;12;1;2018/01/01 00:00:00.000
12065;Centrès;2,4406502;44,1676598;12;1;2018/01/01 00:00:00.000
12230;Saint-Jean-Delnous;2,4923727;44,0413377;12;1;2018/01/01 00:00:00.000
81158;Le Masnau-Massuguiès;2,5392465;43,8092701;81;1;2018/01/01 00:00:00.000
68223;Muhlbach-sur-Munster;7,0712649;48,0282398;68;1;2018/01/01 00:00:00.000
81221;Rayssac;2,4242779;43,8041175;81;1;2018/01/01 00:00:00.000
24388;Saint-Chamassy;0,9214169;44,8721644;24;1;2018/01/01 00:00:00.000
17326;Saint-Eugène;-0,2741285;45,4981526;17;1;2018/01/01 00:00:00.000
12258;La Salvetat-Peyralès;2,1965221;44,2211711;12;1;2018/01/01 00:00:00.000
12113;Gramond;2,3675935;44,2635515;12;1;2018/01/01 00:00:00.000
73151;Porte-de-Savoie;6,0035737;45,4916005;73;1;2020/05/01 00:00:00.000
61342;Rai;0,5624466;48,7559408;61;1;2018/01/01 00:00:00.000
18276;Vernais;2,7083782;46,7669946;18;1;2018/01/01 00:00:00.000
12127;Lédergues;2,4399948;44,0802481;12;1;2018/01/01 00:00:00.000
12182;Pierrefiche;2,9214098;44,4337728;12;1;2018/01/01 00:00:00.000
81074;Cunac;2,2258443;43,9272915;81;1;2018/01/01 00:00:00.000
81122;Lacapelle-Pinet;2,3547006;44,0676962;81;1;2018/01/01 00:00:00.000
81047;Cadix;2,4702567;43,9763353;81;1;2018/01/01 00:00:00.000
81010;Ambialet;2,3757692;43,9266122;81;1;2018/01/01 00:00:00.000
81096;Le Fraysse;2,4168934;43,9074592;81;1;2018/01/01 00:00:00.000
81019;Assac;2,434206;43,9784804;81;1;2018/01/01 00:00:00.000
12085;Crespin;2,2564291;44,1537166;12;1;2018/01/01 00:00:00.000
12060;Castelmary;2,245011;44,1723439;12;1;2018/01/01 00:00:00.000
81071;Courris;2,401937;43,956157;81;1;2018/01/01 00:00:00.000
81230;Rosières;2,197527;44,0411827;81;1;2018/01/01 00:00:00.000
12194;Quins;2,3790697;44,2297908;12;1;2018/01/01 00:00:00.000
81161;Massals;2,5210733;43,858323;81;1;2018/01/01 00:00:00.000
12057;Cassagnes-Bégonhès;2,514613;44,1788817;12;1;2018/01/01 00:00:00.000
65220;Hibarette;0,0370107;43,1651279;65;1;2018/01/01 00:00:00.000
81302;Tréban;2,3450029;44,0914122;81;1;2018/01/01 00:00:00.000
71559;Varennes-sous-Dun;4,3389588;46,2789648;71;1;2018/01/01 00:00:00.000
29254;Saint-Martin-des-Champs;-3,8559753;48,576054;29;1;2018/01/01 00:00:00.000
30071;Cassagnoles;4,1267697;44,0196301;30;1;2018/01/01 00:00:00.000
03282;Theneuille;2,8798155;46,5872257;03;1;2018/01/01 00:00:00.000
24377;Saint-Avit-de-Vialard;0,8617752;44,9459075;24;1;2018/01/01 00:00:00.000
12267;La Selve;2,536218;44,1059222;12;1;2018/01/01 00:00:00.000
81240;Saint-André;2,4582869;43,9324336;81;1;2018/01/01 00:00:00.000
12137;Manhac;2,4782959;44,2607242;12;1;2018/01/01 00:00:00.000
02117;Bray-Saint-Christophe;3,1415826;49,7741449;02;1;2018/01/01 00:00:00.000
69186;Saint-Clément-de-Vers;4,4082858;46,2267436;69;1;2018/01/01 00:00:00.000
81295;Teillet;2,3460556;43,8444318;81;1;2018/01/01 00:00:00.000
55496;Sorcy-Saint-Martin;5,6608418;48,7195003;55;1;2018/01/01 00:00:00.000
12189;Pradinas;2,2684376;44,2473308;12;1;2018/01/01 00:00:00.000
58098;Dirol;3,6436052;47,3183934;58;1;2018/01/01 00:00:00.000
81003;Alban;2,4564104;43,8846273;81;1;2018/01/01 00:00:00.000
72282;Saint-Georges-le-Gaultier;-0,1099227;48,2954585;72;1;2018/01/01 00:00:00.000
69183;Saint-Bonnet-le-Troncy;4,4191803;46,0766468;69;1;2018/01/01 00:00:00.000
02207;Commenchon;3,1507966;49,6418344;02;1;2018/01/01 00:00:00.000
81257;Saint-Juéry;2,224717;43,9392851;81;1;2018/01/01 00:00:00.000
81253;Saint-Grégoire;2,2608151;43,955285;81;1;2018/01/01 00:00:00.000
81172;Montauriol;2,3266305;44,0820085;81;1;2018/01/01 00:00:00.000
81089;Faussergues;2,4310155;44,0405508;81;1;2018/01/01 00:00:00.000
81308;Valence-d'Albigeois;2,3853998;44,0156722;81;1;2018/01/01 00:00:00.000
81201;Pampelonne;2,2429583;44,115706;81;1;2018/01/01 00:00:00.000
08197;Grandham;4,8556785;49,2910059;08;1;2018/01/01 00:00:00.000
81094;Fraissines;2,5084918;43,9734873;81;1;2018/01/01 00:00:00.000
81141;Lédas-et-Penthiès;2,3838068;44,0784794;81;1;2018/01/01 00:00:00.000
81254;Saint-Jean-de-Marcel;2,2494974;44,0566607;81;1;2018/01/01 00:00:00.000
12046;Camjac;2,3948977;44,1792391;12;1;2018/01/01 00:00:00.000
12080;Coupiac;2,5935178;43,9474808;12;1;2018/01/01 00:00:00.000
12233;Saint-Juéry;2,6963614;43,9241746;12;1;2018/01/01 00:00:00.000
12061;Castelnau-de-Mandailles;2,8872994;44,5312104;12;1;2018/01/01 00:00:00.000
59021;Assevent;4,0197965;50,2882706;59;1;2018/01/01 00:00:00.000
12255;Salmiech;2,5875772;44,1939541;12;1;2018/01/01 00:00:00.000
12027;Bessuéjouls;2,7289489;44,5194766;12;1;2018/01/01 00:00:00.000
12035;Brasc;2,5735042;43,9791589;12;1;2018/01/01 00:00:00.000
12294;Vézins-de-Lévézou;2,9251854;44,2678151;12;1;2018/01/01 00:00:00.000
12001;Agen-d'Aveyron;2,6940543;44,3512844;12;1;2018/01/01 00:00:00.000
12195;Rebourguil;2,7564073;43,8848824;12;1;2018/01/01 00:00:00.000
68316;Soultzbach-les-Bains;7,2034684;48,0278879;68;1;2018/01/01 00:00:00.000
12171;Nauviale;2,4328784;44,5132882;12;1;2018/01/01 00:00:00.000
12188;Prades-Salars;2,7930461;44,2494148;12;1;2018/01/01 00:00:00.000
50572;Sénoville;-1,7713402;49,4296616;50;1;2018/01/01 00:00:00.000
12102;Flavin;2,6442575;44,2883693;12;1;2018/01/01 00:00:00.000
12265;Sébrazac;2,6554431;44,5372052;12;1;2018/01/01 00:00:00.000
12284;Le Truel;2,7476334;44,053856;12;1;2018/01/01 00:00:00.000
12296;Viala-du-Tarn;2,8391051;44,0857007;12;1;2018/01/01 00:00:00.000
2B333;Vallecalle;9,3371787;42,5996868;2B;1;2018/01/01 00:00:00.000
82169;Saint-Nicolas-de-la-Grave;1,020613;44,0657538;82;1;2018/01/01 00:00:00.000
12141;Martrin;2,6345075;43,9291655;12;1;2018/01/01 00:00:00.000
12225;Saint-Georges-de-Luzençon;2,986966;44,0566823;12;1;2018/01/01 00:00:00.000
12154;Montlaur;2,833675;43,8653494;12;1;2018/01/01 00:00:00.000
12133;Luc-la-Primaube;2,5367142;44,3054447;12;1;2018/01/01 00:00:00.000
24399;Saint-Étienne-de-Puycorbier;0,3230615;45,0930899;24;1;2018/01/01 00:00:00.000
12307;Curan;2,8536359;44,1977873;12;1;2018/01/01 00:00:00.000
33104;Castelnau-de-Médoc;-0,8129845;45,0074059;33;1;2018/01/01 00:00:00.000
22333;Saint-Vran;-2,4569516;48,2433009;22;1;2018/01/01 00:00:00.000
12253;Salles-Curan;2,7862174;44,1595125;12;1;2018/01/01 00:00:00.000
12079;Coubisou;2,7322685;44,5759554;12;1;2018/01/01 00:00:00.000
12092;Durenque;2,6217262;44,1009431;12;1;2018/01/01 00:00:00.000
12006;Alrance;2,6754921;44,1353686;12;1;2018/01/01 00:00:00.000
12037;Broquiès;2,7065809;44,0179033;12;1;2018/01/01 00:00:00.000
36101;Luant;1,5631234;46,727503;36;1;2018/01/01 00:00:00.000
36179;Saint-Aoustrille;1,9302021;46,9326525;36;1;2018/01/01 00:00:00.000
86105;Gizay;0,4237047;46,4400583;86;1;2018/01/01 00:00:00.000
36235;Veuil;1,5101295;47,1326053;36;1;2018/01/01 00:00:00.000
47195;Nérac;0,3434;44,1319771;47;1;2018/01/01 00:00:00.000
83029;Callian;6,7570011;43,6125372;83;1;2018/01/01 00:00:00.000
56005;Arzon;-2,8863188;47,5474113;56;1;2018/01/01 00:00:00.000
56106;Larmor-Baden;-2,9000461;47,5947211;56;1;2018/01/01 00:00:00.000
86103;Gençay;0,4145625;46,3703692;86;1;2018/01/01 00:00:00.000
15253;Vernols;2,8833419;45,2191609;15;1;2018/01/01 00:00:00.000
12165;Muret-le-Château;2,5716658;44,4956753;12;1;2018/01/01 00:00:00.000
12239;Saint-Martin-de-Lenne;2,9657383;44,4246746;12;1;2018/01/01 00:00:00.000
12033;Bozouls;2,7083686;44,4675216;12;1;2018/01/01 00:00:00.000
16293;Saint-Adjutory;0,4774013;45,7692774;16;1;2018/01/01 00:00:00.000
12244;Saint-Rome-de-Tarn;2,8905472;44,0324162;12;1;2018/01/01 00:00:00.000
56052;Damgan;-2,5857766;47,5223614;56;1;2018/01/01 00:00:00.000
12062;Castelnau-Pégayrols;2,9276563;44,1406472;12;1;2018/01/01 00:00:00.000
12120;Laissac-Sévérac l'Église;2,8316514;44,3624135;12;1;2018/01/01 00:00:00.000
12224;Saint Geniez d'Olt et d'Aubrac;3,0123996;44,5126473;12;1;2018/01/01 00:00:00.000
12297;Le Vibal;2,7412588;44,3214492;12;1;2018/01/01 00:00:00.000
45324;Tigy;2,1848524;47,7790851;45;1;2018/01/01 00:00:00.000
12107;Gaillac-d'Aveyron;2,903183;44,361885;12;1;2018/01/01 00:00:00.000
12049;Campuac;2,5844404;44,5666411;12;1;2018/01/01 00:00:00.000
12254;Salles-la-Source;2,5251764;44,4442392;12;1;2018/01/01 00:00:00.000
12011;Arvieu;2,6676151;44,1907723;12;1;2018/01/01 00:00:00.000
53182;Port-Brillet;-0,9641639;48,1211715;53;1;2018/01/01 00:00:00.000
12015;Auriac-Lagast;2,5960468;44,1441447;12;1;2018/01/01 00:00:00.000
12228;Saint-Izaire;2,7032019;43,9708676;12;1;2018/01/01 00:00:00.000
12146;Le Monastère;2,5865928;44,3320706;12;1;2018/01/01 00:00:00.000
12236;Saint-Laurent-de-Lévézou;2,9383855;44,2093326;12;1;2018/01/01 00:00:00.000
70444;La Résie-Saint-Martin;5,6083472;47,3113067;70;1;2018/01/01 00:00:00.000
68204;Metzeral;7,0406557;47,9973251;68;1;2018/01/01 00:00:00.000
12131;La Loubière;2,6507104;44,3912609;12;1;2018/01/01 00:00:00.000
12026;Bertholène;2,7829314;44,3949946;12;1;2018/01/01 00:00:00.000
12269;La Serre;2,6548676;43,8932422;12;1;2018/01/01 00:00:00.000
12106;Gabriac;2,8050717;44,4623752;12;1;2018/01/01 00:00:00.000
12264;Sébazac-Concourès;2,5869824;44,416592;12;1;2018/01/01 00:00:00.000
12201;Rodelle;2,6224491;44,481678;12;1;2018/01/01 00:00:00.000
12193;Pruines;2,4878805;44,5342276;12;1;2018/01/01 00:00:00.000
12185;Pont-de-Salars;2,7092598;44,2778322;12;1;2018/01/01 00:00:00.000
12248;Saint-Sernin-sur-Rance;2,623191;43,8786891;12;1;2018/01/01 00:00:00.000
12056;Baraqueville;2,4494839;44,2813169;12;1;2018/01/01 00:00:00.000
12251;Saint-Victor-et-Melvieu;2,8107507;44,0511517;12;1;2018/01/01 00:00:00.000
12241;Sainte-Radegonde;2,6328629;44,3311046;12;1;2018/01/01 00:00:00.000
12078;Les Costes-Gozon;2,800568;44,0164141;12;1;2018/01/01 00:00:00.000
12286;Vabres-l'Abbaye;2,8199494;43,9213784;12;1;2018/01/01 00:00:00.000
12149;Montclar;2,6306972;43,9799389;12;1;2018/01/01 00:00:00.000
12238;Saint-Léons;2,9827932;44,2228651;12;1;2018/01/01 00:00:00.000
12096;Espalion;2,7642124;44,5190781;12;1;2018/01/01 00:00:00.000
